time_s,y_pos_m,z_pos_m,fz_force_sensor_N,fz_force_base_N,adaptive_phi,dynamic_sigma
5.0523,-0.3937,0.785304,-0.0,0.0,-0.001082,0.001
5.0818,-0.39395,0.781,-0.0,0.0,-0.001132,0.001
5.1128,-0.3942,0.776918,-0.0,0.0,-0.001182,0.001
5.1428,-0.39445,0.773081,-0.0,0.0,-0.001232,0.001
5.172,-0.3947,0.769506,-0.0,0.0,-0.001282,0.001
5.206,-0.39495,0.766203,-0.0,0.0,-0.001332,0.001
5.238,-0.3952,0.763174,-0.0,0.0,-0.001382,0.001
5.27,-0.39545,0.760419,-0.0,0.0,-0.001432,0.001
5.302,-0.3957,0.757933,-0.0,0.0,-0.001482,0.001
5.334,-0.39595,0.755706,-0.0,0.0,-0.001532,0.001
5.3635,-0.3962,0.753729,-0.0,0.0,-0.001582,0.001
5.4005,-0.39645,0.751995,-0.0,0.0,-0.001632,0.001
5.4315,-0.3967,0.750527,-0.0,0.0,-0.001682,0.001
5.464,-0.39695,0.749377,-0.0,0.0,-0.001732,0.001
5.507,-0.3972,0.748617,-0.0,0.0,-0.001782,0.001
5.5366,-0.39745,0.748191,-0.0,0.0,-0.001832,0.001
5.5681,-0.3977,0.748043,-0.0,0.0,-0.001882,0.001
5.6001,-0.39795,0.74801,-0.0,0.0,-0.001932,0.001
5.6291,-0.3982,0.747984,-0.0,0.0,-0.001982,0.001
5.6617,-0.39845,0.74794,-0.0,0.0,-0.002032,0.001
5.7617,-0.3987,0.74787,-0.0,0.0,-0.002082,0.001
5.7997,-0.39895,0.747767,-0.0,0.0,-0.002132,0.001
5.8328,-0.3992,0.747628,-0.0,0.0,-0.002182,0.001
5.8633,-0.39945,0.74745,-0.0,0.0,-0.002232,0.001
5.8954,-0.3997,0.747232,-0.0,0.0,-0.002282,0.001
5.9273,-0.39995,0.746974,-0.0,0.0,-0.002332,0.001
5.9567,-0.4002,0.746675,-0.0,0.0,-0.002382,0.001
5.9877,-0.40045,0.746336,-0.0,0.0,-0.002432,0.001
6.0212,-0.4007,0.74596,-0.0,0.0,-0.002482,0.001
6.0512,-0.40095,0.745548,-0.0,0.0,-0.002532,0.001
6.0857,-0.4012,0.745102,-0.0,0.0,-0.002582,0.001
6.1177,-0.40145,0.744625,-0.0,0.0,-0.002632,0.001
6.1447,-0.4017,0.744121,-0.0,0.0,-0.002682,0.001
6.1778,-0.40195,0.743592,-0.0,0.0,-0.002732,0.001
6.2098,-0.4022,0.74304,-0.0,0.0,-0.002782,0.001
6.2378,-0.40245,0.74247,-0.0,0.0,-0.002832,0.001
6.2688,-0.4027,0.741884,-0.0,0.0,-0.002882,0.001
6.2988,-0.40295,0.741286,-0.0,0.0,-0.002932,0.001
6.3308,-0.4032,0.740677,-0.0,0.0,-0.002982,0.001
6.3603,-0.40345,0.74006,-0.0,0.0,-0.003032,0.001
6.3903,-0.4037,0.739438,-0.0,0.0,-0.003082,0.001
6.4243,-0.40395,0.738814,-0.0,0.0,-0.003132,0.001
6.4533,-0.4042,0.738188,-0.0,0.0,-0.003182,0.001
6.4849,-0.40445,0.737563,-0.0,0.0,-0.003232,0.001
6.5184,-0.4047,0.736941,-0.0,0.0,-0.003282,0.001
6.5504,-0.40495,0.736322,-0.0,0.0,-0.003332,0.001
6.5809,-0.4052,0.735709,-0.0,0.0,-0.003382,0.001
6.613,-0.40545,0.735101,-0.0,0.0,-0.003432,0.001
6.6449,-0.4057,0.734499,-0.0,0.0,-0.003482,0.001
6.6765,-0.40595,0.733905,-0.0,0.0,-0.003532,0.001
6.7065,-0.4062,0.733319,-0.0,0.0,-0.003582,0.001
6.7376,-0.40645,0.732741,-0.0,0.0,-0.003632,0.001
6.7695,-0.4067,0.73217,-0.0,0.0,-0.003682,0.001
6.8005,-0.40695,0.731608,-0.0,0.0,-0.003732,0.001
6.8325,-0.4072,0.731054,-0.0,0.0,-0.003782,0.001
6.864,-0.40745,0.730508,-0.0,0.0,-0.003832,0.001
6.898,-0.4077,0.729969,-0.0,0.0,-0.003882,0.001
6.946,-0.40795,0.729438,-0.0,0.0,-0.003932,0.001
6.9945,-0.4082,0.728914,-0.0,0.0,-0.003982,0.001
7.041,-0.40845,0.728397,-0.0,0.0,-0.004032,0.001
7.0784,-0.4087,0.727886,-0.0,0.0,-0.004082,0.001
7.1094,-0.40895,0.72738,-0.0,0.0,-0.004132,0.001
7.1405,-0.4092,0.72688,-0.0,0.0,-0.004182,0.001
7.172,-0.40945,0.726385,-0.0,0.0,-0.004232,0.001
7.205,-0.4097,0.725894,-0.0,0.0,-0.004282,0.001
7.237,-0.40995,0.725407,-0.0,0.0,-0.004332,0.001
7.2707,-0.4102,0.724924,-0.0,0.0,-0.004382,0.001
7.3017,-0.41045,0.724444,-0.0,0.0,-0.004432,0.001
7.3307,-0.4107,0.723967,-0.0,0.0,-0.004482,0.001
7.3612,-0.41095,0.723492,-0.0,0.0,-0.004532,0.001
7.3932,-0.4112,0.723021,-0.0,0.0,-0.004582,0.001
7.4262,-0.41145,0.722551,-0.0,0.0,-0.004632,0.001
7.4574,-0.4117,0.722084,-0.0,0.0,-0.004682,0.001
7.4854,-0.41195,0.721618,-0.0,0.0,-0.004732,0.001
7.5174,-0.4122,0.721154,-0.0,0.0,-0.004782,0.001
7.5498,-0.41245,0.720692,-0.0,0.0,-0.004832,0.001
7.5813,-0.4127,0.720231,-0.0,0.0,-0.004882,0.001
7.6113,-0.41295,0.719771,-0.0,0.0,-0.004932,0.001
7.6443,-0.4132,0.719312,-0.0,0.0,-0.004982,0.001
7.6764,-0.41345,0.718853,-0.0,0.0,-0.005032,0.001
7.7074,-0.4137,0.718396,-0.0,0.0,-0.005082,0.001
7.7364,-0.41395,0.717939,-0.0,0.0,-0.005132,0.001
7.7666,-0.4142,0.717483,-0.0,0.0,-0.005182,0.001
7.7996,-0.41445,0.717028,-0.0,0.0,-0.005232,0.001
7.8316,-0.4147,0.716573,-0.0,0.0,-0.005282,0.001
7.8617,-0.41495,0.716118,-0.0,0.0,-0.005332,0.001
7.8947,-0.4152,0.715664,-0.0,0.0,-0.005382,0.001
7.9247,-0.41545,0.71521,-0.0,0.0,-0.005432,0.001
7.9547,-0.4157,0.714757,-0.0,0.0,-0.005482,0.001
7.988,-0.41595,0.714304,-0.0,0.0,-0.005532,0.001
8.018,-0.4162,0.713851,-0.0,0.0,-0.005582,0.001
8.0495,-0.41645,0.713399,-0.0,0.0,-0.005632,0.001
8.0811,-0.4167,0.712948,-0.0,0.0,-0.005682,0.001
8.1121,-0.41695,0.712496,-0.0,0.0,-0.005732,0.001
8.1441,-0.4172,0.712046,-0.0,0.0,-0.005782,0.001
8.1753,-0.41745,0.711596,-0.0,0.0,-0.005832,0.001
8.2063,-0.4177,0.711146,-0.0,0.0,-0.005882,0.001
8.2373,-0.41795,0.710697,-0.0,0.0,-0.005932,0.001
8.2678,-0.4182,0.710249,-0.0,0.0,-0.005982,0.001
8.2973,-0.41845,0.709802,-0.0,0.0,-0.006032,0.001
8.3293,-0.4187,0.709355,-0.0,0.0,-0.006082,0.001
8.3608,-0.41895,0.708909,-0.0,0.0,-0.006132,0.001
8.3928,-0.4192,0.708464,-0.0,0.0,-0.006182,0.001
8.4258,-0.41945,0.708024,-0.0,0.0,-0.006232,0.001
8.4518,-0.4197,0.707589,-0.0,0.0,-0.006282,0.001
8.4863,-0.41995,0.707159,-0.0,0.0,-0.006332,0.001
8.5174,-0.4202,0.706734,-0.0,0.0,-0.006382,0.001
8.5489,-0.42045,0.706313,-0.0,0.0,-0.006432,0.001
8.5804,-0.4207,0.705897,-0.0,0.0,-0.006482,0.001
8.6084,-0.42095,0.705484,-0.0,0.0,-0.006532,0.001
8.6414,-0.4212,0.705076,-0.0,0.0,-0.006582,0.001
8.6724,-0.42145,0.704672,-0.0,0.0,-0.006632,0.001
8.7034,-0.4217,0.704271,-0.0,0.0,-0.006682,0.001
8.7324,-0.42195,0.703873,-0.0,0.0,-0.006732,0.001
8.7639,-0.4222,0.703479,-0.0,0.0,-0.006782,0.001
8.7945,-0.42245,0.703088,-0.0,0.0,-0.006832,0.001
8.8266,-0.4227,0.7027,-0.0,0.0,-0.006882,0.001
8.8565,-0.42295,0.702314,-0.0,0.0,-0.006932,0.001
8.8909,-0.4232,0.701932,-0.0,0.0,-0.006982,0.001
8.9209,-0.42345,0.701551,-0.0,0.0,-0.007032,0.001
8.952,-0.4237,0.701174,-0.0,0.0,-0.007082,0.001
8.9845,-0.42395,0.700798,-0.0,0.0,-0.007132,0.001
9.0155,-0.4242,0.700425,-0.0,0.0,-0.007182,0.001
9.05,-0.42445,0.700054,-0.0,0.0,-0.007232,0.001
9.0815,-0.4247,0.699685,-0.0,0.0,-0.007282,0.001
9.1125,-0.42495,0.699318,-0.0,0.0,-0.007332,0.001
9.1415,-0.4252,0.698953,-0.0,0.0,-0.007382,0.001
9.1749,-0.42545,0.698589,-0.0,0.0,-0.007432,0.001
9.2039,-0.4257,0.698227,-0.0,0.0,-0.007482,0.001
9.2359,-0.42595,0.697867,-0.0,0.0,-0.007532,0.001
9.2695,-0.4262,0.697508,-0.0,0.0,-0.007582,0.001
9.3015,-0.42645,0.69715,-0.0,0.0,-0.007632,0.001
9.3305,-0.4267,0.696794,-0.0,0.0,-0.007682,0.001
9.3629,-0.42695,0.696439,-0.0,0.0,-0.007732,0.001
9.3939,-0.4272,0.696085,-0.0,0.0,-0.007782,0.001
9.4279,-0.42745,0.695733,-0.0,0.0,-0.007832,0.001
9.47,-0.4277,0.695381,-0.0,0.0,-0.007882,0.001
9.504,-0.42795,0.69503,-0.0,0.0,-0.007932,0.001
9.5345,-0.4282,0.694681,-0.0,0.0,-0.007982,0.001
9.564,-0.42845,0.694332,-0.0,0.0,-0.008032,0.001
9.597,-0.4287,0.693984,-0.0,0.0,-0.008082,0.001
9.63,-0.42895,0.693637,-0.0,0.0,-0.008132,0.001
9.6611,-0.4292,0.693291,-0.0,0.0,-0.008182,0.001
9.6911,-0.42945,0.692945,-0.0,0.0,-0.008232,0.001
9.7211,-0.4297,0.6926,-0.0,0.0,-0.008282,0.001
9.7491,-0.42995,0.692255,-0.0,0.0,-0.008332,0.001
9.7803,-0.4302,0.691911,-0.0,0.0,-0.008382,0.001
9.8128,-0.43045,0.691568,-0.0,0.0,-0.008432,0.001
9.8438,-0.4307,0.691225,-0.0,0.0,-0.008482,0.001
9.8733,-0.43095,0.690883,-0.0,0.0,-0.008532,0.001
9.9043,-0.4312,0.690541,-0.0,0.0,-0.008582,0.001
9.9363,-0.43145,0.690199,-0.0,0.0,-0.008632,0.001
9.9674,-0.4317,0.689858,-0.0,0.0,-0.008682,0.001
9.9984,-0.43195,0.689517,-0.0,0.0,-0.008732,0.001
10.0369,-0.4322,0.689177,-0.0,0.0,-0.008782,0.001
10.0644,-0.43245,0.688837,-0.0,0.0,-0.008832,0.001
10.0974,-0.4327,0.688497,-0.0,0.0,-0.008882,0.001
10.1388,-0.43295,0.688157,-0.0,0.0,-0.008932,0.001
10.1814,-0.4332,0.687818,-0.0,0.0,-0.008982,0.001
10.2263,-0.43345,0.687479,-0.0,0.0,-0.009032,0.001
10.2729,-0.4337,0.687141,-0.0,0.0,-0.009082,0.001
10.3214,-0.43395,0.686802,-0.0,0.0,-0.009132,0.001
10.3735,-0.4342,0.686464,-0.0,0.0,-0.009182,0.001
10.4085,-0.43445,0.686127,-0.0,0.0,-0.009232,0.001
10.4395,-0.4347,0.685789,-0.0,0.0,-0.009282,0.001
10.4768,-0.43495,0.685452,-0.0,0.0,-0.009332,0.001
10.5098,-0.4352,0.685115,-0.0,0.0,-0.009382,0.001
10.5494,-0.43545,0.684779,-0.0,0.0,-0.009432,0.001
10.5734,-0.4357,0.684443,-0.0,0.0,-0.009482,0.001
10.6074,-0.43595,0.684107,-0.0,0.0,-0.009532,0.001
10.6394,-0.4362,0.683771,-0.0,0.0,-0.009582,0.001
10.6695,-0.43645,0.683436,-0.0,0.0,-0.009632,0.001
10.7005,-0.4367,0.683101,-0.0,0.0,-0.009682,0.001
10.7325,-0.43695,0.682766,-0.0,0.0,-0.009732,0.001
10.7606,-0.4372,0.682431,-0.0,0.0,-0.009782,0.001
10.8088,-0.43745,0.682097,-0.0,0.0,-0.009832,0.001
10.8558,-0.4377,0.681763,-0.0,0.0,-0.009882,0.001
10.9013,-0.43795,0.68143,-0.0,0.0,-0.009932,0.001
10.9403,-0.4382,0.681097,-0.0,0.0,-0.009982,0.001
10.9789,-0.43845,0.680764,-0.0,0.0,-0.010032,0.001
11.0159,-0.4387,0.680432,-0.0,0.0,-0.010082,0.001
11.048,-0.43895,0.6801,-0.0,0.0,-0.010132,0.001
11.0785,-0.4392,0.679768,-0.0,0.0,-0.010182,0.001
11.1105,-0.43945,0.679437,-0.0,0.0,-0.010232,0.001
11.1425,-0.4397,0.679106,-0.0,0.0,-0.010282,0.001
11.1731,-0.43995,0.678775,-0.0,0.0,-0.010332,0.001
11.2021,-0.4402,0.678445,-0.0,0.0,-0.010382,0.001
11.2331,-0.44045,0.678115,-0.0,0.0,-0.010432,0.001
11.2636,-0.4407,0.677786,-0.0,0.0,-0.010482,0.001
11.2951,-0.44095,0.677457,-0.0,0.0,-0.010532,0.001
11.3291,-0.4412,0.677128,-0.0,0.0,-0.010582,0.001
11.3616,-0.44145,0.6768,-0.0,0.0,-0.010632,0.001
11.4026,-0.4417,0.676472,-0.0,0.0,-0.010682,0.001
11.4376,-0.44195,0.676144,-0.0,0.0,-0.010732,0.001
11.4686,-0.4422,0.675817,-0.0,0.0,-0.010782,0.001
11.5046,-0.44245,0.675491,-0.0,0.0,-0.010832,0.001
11.5498,-0.4427,0.675164,-0.0,0.0,-0.010882,0.001
11.5949,-0.44295,0.674839,-0.0,0.0,-0.010932,0.001
11.6259,-0.4432,0.674513,-0.0,0.0,-0.010982,0.001
11.662,-0.44345,0.674188,-0.0,0.0,-0.011032,0.001
11.712,-0.4437,0.673864,-0.0,0.0,-0.011082,0.001
11.752,-0.44395,0.673539,-0.0,0.0,-0.011132,0.001
11.774,-0.4442,0.673216,-0.0,0.0,-0.011182,0.001
11.8024,-0.44445,0.672892,-0.0,0.0,-0.011232,0.001
11.8324,-0.4447,0.672569,-0.0,0.0,-0.011282,0.001
11.86,-0.44495,0.672247,-0.0,0.0,-0.011332,0.001
11.892,-0.4452,0.671925,-0.0,0.0,-0.011382,0.001
11.922,-0.44545,0.671603,-0.0,0.0,-0.011432,0.001
11.951,-0.4457,0.671282,-0.0,0.0,-0.011482,0.001
11.9845,-0.44595,0.670961,-0.0,0.0,-0.011532,0.001
12.0155,-0.4462,0.670641,-0.0,0.0,-0.011582,0.001
12.049,-0.44645,0.670321,-0.0,0.0,-0.011632,0.001
12.0795,-0.4467,0.670001,-0.0,0.0,-0.011682,0.001
12.1105,-0.44695,0.669682,-0.0,0.0,-0.011732,0.001
12.1435,-0.4472,0.669363,-0.0,0.0,-0.011782,0.001
12.177,-0.44745,0.669045,-0.0,0.0,-0.011832,0.001
12.209,-0.4477,0.668727,-0.0,0.0,-0.011882,0.001
12.237,-0.44795,0.66841,-0.0,0.0,-0.011932,0.001
12.2655,-0.4482,0.668093,-0.0,0.0,-0.011982,0.001
12.298,-0.44845,0.667776,-0.0,0.0,-0.012032,0.001
12.3271,-0.4487,0.66746,-0.0,0.0,-0.012082,0.001
12.3612,-0.44895,0.667144,-0.0,0.0,-0.012132,0.001
12.3922,-0.4492,0.666829,-0.0,0.0,-0.012182,0.001
12.4242,-0.44945,0.666514,-0.0,0.0,-0.012232,0.001
12.4572,-0.4497,0.666199,-0.0,0.0,-0.012282,0.001
12.4867,-0.44995,0.665885,-0.0,0.0,-0.012332,0.001
12.5187,-0.4502,0.665571,-0.0,0.0,-0.012382,0.001
12.5492,-0.45045,0.665258,-0.0,0.0,-0.012432,0.001
12.5863,-0.4507,0.664945,-0.0,0.0,-0.012482,0.001
12.6144,-0.45095,0.664633,-0.0,0.0,-0.012532,0.001
12.6443,-0.4512,0.664321,-0.0,0.0,-0.012582,0.001
12.6755,-0.45145,0.664009,-0.0,0.0,-0.012632,0.001
12.7055,-0.4517,0.663698,-0.0,0.0,-0.012682,0.001
12.7365,-0.45195,0.663388,-0.0,0.0,-0.012732,0.001
12.7667,-0.4522,0.663077,-0.0,0.0,-0.012782,0.001
12.8002,-0.45245,0.662767,-0.0,0.0,-0.012832,0.001
12.8292,-0.4527,0.662458,-0.0,0.0,-0.012882,0.001
12.8617,-0.45295,0.662149,-0.0,0.0,-0.012932,0.001
12.8987,-0.4532,0.66184,-0.0,0.0,-0.012982,0.001
12.9248,-0.45345,0.661532,-0.0,0.0,-0.013032,0.001
12.9593,-0.4537,0.661224,-0.0,0.0,-0.013082,0.001
12.9903,-0.45395,0.660917,-0.0,0.0,-0.013132,0.001
13.0203,-0.4542,0.66061,-0.0,0.0,-0.013182,0.001
13.0507,-0.45445,0.660303,-0.0,0.0,-0.013232,0.001
13.0818,-0.4547,0.659997,-0.0,0.0,-0.013282,0.001
13.1098,-0.45495,0.659692,-0.0,0.0,-0.013332,0.001
13.1388,-0.4552,0.659386,-0.0,0.0,-0.013382,0.001
13.1538,-0.45545,0.659081,-0.0,0.0,-0.013432,0.001
13.1709,-0.4557,0.658777,-0.0,0.0,-0.013482,0.001
13.1859,-0.45595,0.658473,-0.0,0.0,-0.013532,0.001
13.2019,-0.4562,0.658169,-0.0,0.0,-0.013582,0.001
13.2329,-0.45645,0.657866,-0.0,0.0,-0.013632,0.001
13.2634,-0.4567,0.657563,-0.0,0.0,-0.013682,0.001
13.2934,-0.45695,0.657261,-0.0,0.0,-0.013732,0.001
13.3259,-0.4572,0.656959,-0.0,0.0,-0.013782,0.001
13.3559,-0.45745,0.656657,-0.0,0.0,-0.013832,0.001
13.384,-0.4577,0.656356,-0.0,0.0,-0.013882,0.001
13.413,-0.45795,0.656056,-0.0,0.0,-0.013932,0.001
13.43,-0.4582,0.655755,-0.0,0.0,-0.013982,0.001
13.4595,-0.45845,0.655455,-0.0,0.0,-0.014032,0.001
13.4745,-0.4587,0.655156,-0.0,0.0,-0.014082,0.001
13.5065,-0.45895,0.654857,-0.0,0.0,-0.014132,0.001
13.5356,-0.4592,0.654558,-0.0,0.0,-0.014182,0.001
13.5516,-0.45945,0.65426,-0.0,0.0,-0.014232,0.001
13.5681,-0.4597,0.653962,-0.0,0.0,-0.014282,0.001
13.5841,-0.45995,0.653665,-0.0,0.0,-0.014332,0.001
13.6161,-0.4602,0.653368,-0.0,0.0,-0.014382,0.001
13.6461,-0.46045,0.653072,-0.0,0.0,-0.014432,0.001
13.6612,-0.4607,0.652775,-0.0,0.0,-0.014482,0.001
13.6782,-0.46095,0.65248,-0.0,0.0,-0.014532,0.001
13.6922,-0.4612,0.652184,-0.0,0.0,-0.014582,0.001
13.7092,-0.46145,0.65189,-0.0,0.0,-0.014632,0.001
13.7242,-0.4617,0.651595,-0.0,0.0,-0.014682,0.001
13.7422,-0.46195,0.651301,-0.0,0.0,-0.014732,0.001
13.7572,-0.4622,0.651007,-0.0,0.0,-0.014782,0.001
13.7723,-0.46245,0.650714,-0.0,0.0,-0.014832,0.001
13.7883,-0.4627,0.650421,-0.0,0.0,-0.014882,0.001
13.8039,-0.46295,0.650129,-0.0,0.0,-0.014932,0.001
13.8178,-0.4632,0.649837,-0.0,0.0,-0.014982,0.001
13.8338,-0.46345,0.649546,-0.0,0.0,-0.015032,0.001
13.8498,-0.4637,0.649255,-0.0,0.0,-0.015082,0.001
13.8673,-0.46395,0.648964,-0.0,0.0,-0.015132,0.001
13.8823,-0.4642,0.648674,-0.0,0.0,-0.015182,0.001
13.8964,-0.46445,0.648384,-0.0,0.0,-0.015232,0.001
13.9124,-0.4647,0.648094,-0.0,0.0,-0.015282,0.001
13.9294,-0.46495,0.647805,-0.0,0.0,-0.015332,0.001
13.9454,-0.4652,0.647517,-0.0,0.0,-0.015382,0.001
13.9606,-0.46545,0.647228,-0.0,0.0,-0.015432,0.001
13.9756,-0.4657,0.646941,-0.0,0.0,-0.015482,0.001
13.9926,-0.46595,0.646653,-0.0,0.0,-0.015532,0.001
14.0066,-0.4662,0.646366,-0.0,0.0,-0.015582,0.001
14.0226,-0.46645,0.64608,-0.0,0.0,-0.015632,0.001
14.0386,-0.4667,0.645794,-0.0,0.0,-0.015682,0.001
14.0561,-0.46695,0.645508,-0.0,0.0,-0.015732,0.001
14.0716,-0.4672,0.645223,-0.0,0.0,-0.015782,0.001
14.0866,-0.46745,0.644938,-0.0,0.0,-0.015832,0.001
14.1036,-0.4677,0.644653,-0.0,0.0,-0.015882,0.001
14.1196,-0.46795,0.644369,-0.0,0.0,-0.015932,0.001
14.1356,-0.4682,0.644086,-0.0,0.0,-0.015982,0.001
14.1506,-0.46845,0.643803,-0.0,0.0,-0.016032,0.001
14.1659,-0.4687,0.64352,-0.0,0.0,-0.016082,0.001
14.1819,-0.46895,0.643237,-0.0,0.0,-0.016132,0.001
14.1969,-0.4692,0.642956,-0.0,0.0,-0.016182,0.001
14.2129,-0.46945,0.642674,-0.0,0.0,-0.016232,0.001
14.2289,-0.4697,0.642393,-0.0,0.0,-0.016282,0.001
14.2449,-0.46995,0.642112,-0.0,0.0,-0.016332,0.001
14.2594,-0.4702,0.641832,-0.0,0.0,-0.016382,0.001
14.2754,-0.47045,0.641552,-0.0,0.0,-0.016432,0.001
14.2896,-0.4707,0.641273,-0.0,0.0,-0.016482,0.001
14.306,-0.47095,0.640994,-0.0,0.0,-0.016532,0.001
14.321,-0.4712,0.640715,-0.0,0.0,-0.016582,0.001
14.336,-0.47145,0.640437,-0.0,0.0,-0.016632,0.001
14.352,-0.4717,0.640159,-0.0,0.0,-0.016682,0.001
14.3685,-0.47195,0.639882,-0.0,0.0,-0.016732,0.001
14.3835,-0.4722,0.639605,-0.0,0.0,-0.016782,0.001
14.4005,-0.47245,0.639328,-0.0,0.0,-0.016832,0.001
14.4165,-0.4727,0.639052,-0.0,0.0,-0.016882,0.001
14.4325,-0.47295,0.638776,-0.0,0.0,-0.016932,0.001
14.4515,-0.4732,0.638501,-0.0,0.0,-0.016982,0.001
14.48,-0.47345,0.638226,-0.0,0.0,-0.017032,0.001
14.512,-0.4737,0.637952,-0.0,0.0,-0.017082,0.001
14.5421,-0.47395,0.637678,-0.0,0.0,-0.017132,0.001
14.6541,-0.4742,0.637404,-0.0,0.0,-0.017182,0.001
14.6799,-0.47445,0.637131,-0.0,0.0,-0.017232,0.001
14.6947,-0.4747,0.636858,-0.0,0.0,-0.017282,0.001
14.7099,-0.47495,0.636586,-0.0,0.0,-0.017332,0.001
14.7269,-0.4752,0.636314,-0.0,0.0,-0.017382,0.001
14.7409,-0.47545,0.636043,-0.0,0.0,-0.017432,0.001
14.7579,-0.4757,0.635771,-0.0,0.0,-0.017482,0.001
14.7724,-0.47595,0.635501,-0.0,0.0,-0.017532,0.001
14.7904,-0.4762,0.63523,-0.0,0.0,-0.017582,0.001
14.8049,-0.47645,0.634961,-0.0,0.0,-0.017632,0.001
14.8219,-0.4767,0.634691,-0.0,0.0,-0.017682,0.001
14.8369,-0.47695,0.634422,-0.0,0.0,-0.017732,0.001
14.854,-0.4772,0.634154,-0.0,0.0,-0.017782,0.001
14.8684,-0.47745,0.633885,-0.0,0.0,-0.017832,0.001
14.8844,-0.4777,0.633618,-0.0,0.0,-0.017882,0.001
14.9004,-0.47795,0.63335,-0.0,0.0,-0.017932,0.001
14.9154,-0.4782,0.633083,-0.0,0.0,-0.017982,0.001
14.9314,-0.47845,0.632817,-0.0,0.0,-0.018032,0.001
14.9474,-0.4787,0.632551,-0.0,0.0,-0.018082,0.001
14.9629,-0.47895,0.632285,-0.0,0.0,-0.018132,0.001
14.9789,-0.4792,0.63202,-0.0,0.0,-0.018182,0.001
14.9959,-0.47945,0.631755,-0.0,0.0,-0.018232,0.001
15.0109,-0.4797,0.631491,-0.0,0.0,-0.018282,0.001
15.027,-0.47995,0.631227,-0.0,0.0,-0.018332,0.001
15.0429,-0.4802,0.630963,-0.0,0.0,-0.018382,0.001
15.0582,-0.48045,0.6307,-0.0,0.0,-0.018432,0.001
